position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
111,Vundabar,Gawk,24 July 2015,"Post-Punk Revival, Indie Rock","Surf Punk, Garage Rock Revival, Power Pop","male vocals, energetic, rhythmic, quirky, anxious",601,2,3.59,5O4lpm2rHbk3JVZgGMPxmI
112,Cain's Offering,Stormcrow,15 May 2015,Power Metal,"Symphonic Metal, Progressive Metal","melodic, male vocals",337,7,3.58,2VClQ72iAYbkadi4g0WG8u
113,Tus Amigos Nuevos,Triunfo moral,22 March 2015,"Indie Rock, Dance-Punk","Post-Punk Revival, Noise Rock","energetic, rhythmic, male vocals, humorous, vulgar, rebellious, political",267,1,3.67,3hL8HprnZ9Ser3xyDKyOYU
114,Floating Points,Elaenia,6 November 2015,Progressive Electronic,"Nu Jazz, Ambient, Post-Rock, Post-Minimalism, ECM Style Jazz","space, mellow, instrumental, avant-garde, atmospheric, meditative, nocturnal, hypnotic","2,801",23,3.56,51QBkcL7S3KYdXSSA0zM9R
115,Enslaved,In Times,6 March 2015,Progressive Metal,Black Metal,"mythology, philosophical, cold, epic, atmospheric, progressive, complex, melodic","1,797",39,3.56,5fUKtng56UY5Pek2QLr6iQ
116,VOLA,Inmazes,2 February 2015,"Djent, Progressive Metal",Alternative Metal,"technical, male vocals, progressive, passionate, complex, heavy, energetic, uncommon time signatures",808,15,3.57,44j0wor8OeF3ahaoOx3vL5
117,Viscera Infest,Verrucous Carcinoma,27 March 2015,"Brutal Death Metal, Goregrind",,"male vocals, manic, dense, chaotic, lo-fi, heavy, aggressive, vulgar",332,4,3.57,
118,Rolo Tomassi,Grievances,1 June 2015,"Mathcore, Post-Hardcore","Post-Rock, Post-Hardcore, Post-Metal","female vocals, uncommon time signatures, manic, technical, dark, pessimistic, anxious, nihilistic",710,4,3.57,2akK4UAXuwYGZtK97hs8XG
119,Satan,Atom by Atom,2 October 2015,Heavy Metal,Speed Metal,"melodic, energetic, male vocals, heavy, apocalyptic",712,9,3.57,7EtvHG0FsEVw6tH91MgPzt
120,Enforcer,From Beyond,27 February 2015,Heavy Metal,Speed Metal,"male vocals, energetic, melodic",600,10,3.56,4JnnL34z9vSXZI6RzSgKpd
121,Syny,Orient,19 February 2015,"Experimental Hip Hop, Abstract Hip Hop",Illbient,"anxious, sarcastic, lo-fi, psychedelic, urban, male vocals, surreal, raw",604,7,3.55,4OXOoRFhN6haXmw5gMr8Bx
122,C418,148,18 December 2015,Progressive House,"Ambient House, Drum and Bass, Synthpop, IDM, Indietronica","energetic, repetitive, male vocals, atmospheric, melodic, female vocals, lush, eclectic",378,6,3.58,47rrhji1V9rRBgYIDCWgQJ
123,Counterparts,Tragedy Will Find Us,24 July 2015,Melodic Hardcore,Metalcore,"energetic, passionate, melodic, angry, male vocals",398,1,3.58,5BSl19M8u8G1rbBvqjfzZr
124,Bell Witch,Four Phantoms,28 April 2015,Funeral Doom Metal,Drone Metal,"melancholic, male vocals, ethereal, hypnotic, sombre, ritualistic, apocalyptic, heavy","1,210",13,3.56,1uc16sAAwVyQzLOb7PYORx
125,Deafheaven,New Bermuda,2 October 2015,"Atmospheric Black Metal, Blackgaze","Post-Rock, Post-Metal","melancholic, passionate, dark, sombre, atmospheric, male vocals, lonely, bittersweet","7,235",75,3.52,2e4xOasRFhJn4x2MBM5pdu
126,Volahn / Shataan / Arizmenda / Kallathon,Desert Dances and Serpent Sermons,20 July 2015,"Atmospheric Black Metal, Black Metal",Indigenous American Traditional Music,"dark, atmospheric, aggressive, tribal, desert, warm",271,1,3.66,
127,Clutch,Psychic Warfare,2 October 2015,"Stoner Rock, Hard Rock","Blues Rock, Southern Rock","male vocals, sarcastic, science fiction, energetic",918,17,3.56,2rI8ERth8U1GslUyvpkbWY
128,Symphony X,Underworld,24 July 2015,Progressive Metal,"Symphonic Metal, Power Metal, Neoclassical Metal","mythology, uncommon time signatures, male vocals, energetic, progressive, heavy, dark",988,29,3.55,6dn50M4NeTw0tjzaKh17u7
129,Abyssal,Antikatastaseis,23 June 2015,"Death Metal, Dissonant Death Metal","Atmospheric Black Metal, Dark Ambient","dark, atmospheric, epic, dense, aggressive, ominous, male vocals, heavy",840,18,3.56,3RSCxNN2kG66swQkvnJjaA
130,Courtney Barnett,"Sometimes I Sit and Think, and Sometimes I Just Sit",24 March 2015,"Indie Rock, Singer-Songwriter, Lo-Fi / Slacker Rock",Garage Rock,"sarcastic, pessimistic, female vocals, deadpan, introspective, quirky, melodic, apathetic","7,359",68,3.51,1InNVNQDbgjDG0uS1tjjLd
131,Pretend,Tapestry'd Life,9 October 2015,"Math Rock, Post-Rock",Midwest Emo,"technical, complex, sombre, dark, melancholic, abstract, autumn, nocturnal",337,4,3.55,1sO3c8vFfCBnyGMKW2WzeH
132,Anna von Hausswolff,The Miraculous,13 November 2015,"Experimental Rock, Ethereal Wave","Drone, Ambient Pop, Neoclassical Darkwave, Ethereal Wave, Post-Rock","ethereal, female vocals, dark, atmospheric, sombre, nocturnal, mysterious, hypnotic","1,846",15,3.55,56MIy0vNyf7rR19SmA1McN
133,Sons of Kemet,Lest We Forget What We Came Here to Do,25 September 2015,"Afro-Jazz, Jazz-Funk","Avant-Garde Jazz, Spiritual Jazz","instrumental, rhythmic, warm, complex, tribal, playful, repetitive, ominous",658,5,3.57,5joGp1rGOanKSpq19xkfZy
134,Thy Catafalque,Sgùrr,16 October 2015,"Avant-Garde Metal, Progressive Metal","Black Metal, Electronic, Post-Metal","dense, atmospheric, nature, ethereal, epic, progressive, instrumental, mechanical",739,15,3.56,23xJTVLJwQyO0aOfFhTISR
135,Hop Along,Painted Shut,5 May 2015,Indie Rock,"Midwest Emo, Indie Pop","passionate, androgynous vocals, anxious, longing, melodic, sentimental, introspective, melancholic","2,943",28,3.54,16fimHkQtXptYBytXfHfUs
136,Tribulation,The Children of the Night,20 April 2015,"Gothic Metal, Heavy Metal","Progressive Rock, Black Metal, Black 'n' Roll","mysterious, atmospheric, dark, male vocals, occult, sombre, progressive, scary","1,433",26,3.55,4whOD3w1OmMhEcv54ai3Ju
137,Tigran Hamasyan,Mockroot,3 February 2015,"Jazz Fusion, Avant-Garde Jazz","Avant-Prog, Armenian Folk Music, Chamber Jazz","technical, anxious, autumn",689,13,3.56,59AeaIeAx6S2igYJFjltRE
138,Frontierer,Orange Mathematics,30 October 2015,Mathcore,Djent,"chaotic, complex, dissonant, mechanical, heavy, energetic, technical, aggressive",958,7,3.54,4JbQLRl8klIHBXvAWJJdhu
139,All Them Witches,Dying Surfer Meets His Maker,30 October 2015,"Psychedelic Rock, Stoner Rock",Blues Rock,"psychedelic, male vocals, heavy, dark, atmospheric",569,4,3.57,3ALN0x74nkWeB6RgySpaPD
140,Chris Stapleton,Traveller,5 May 2015,"Americana, Contemporary Country","Country Soul, Southern Soul, Country Rock","bittersweet, passionate, lonely, introspective, alcohol, romantic, death, sentimental",959,7,3.55,7lxHnls3yQNl8B9bILmHj7
141,Havukruunu,Havulinnaan,18 October 2015,"Pagan Black Metal, Melodic Black Metal",,"passionate, melancholic, melodic, dark, male vocals, winter, epic, triumphant",468,1,3.57,5Ps7BfBuLOpNsdLlBXLTJT
142,4 Pozitsii Bruno 4 позиции Бруно,Ненужный опыт,1 October 2015,"Neo-Psychedelia, Ambient Pop","Russian Romance, Art Pop","male vocals, melancholic, abstract, psychedelic",347,1,3.55,0aftxSZ5291UAitVoqy2Vr
143,Future,DS2,17 July 2015,"Trap, Southern Hip Hop",,"drugs, sexual, hedonistic, urban, atmospheric, nihilistic, hypnotic, crime","8,419",54,3.50,0fUy6IdLHDpGNwavIlhEsl
144,Cult Leader,Lightless Walk,9 October 2015,"Sludge Metal, Mathcore",,"ominous, introspective, rhythmic, depressive, dissonant, chaotic, heavy, dark",812,4,3.55,25N1nW9ADHzNjDxSHZGN4W
145,Visigoth,The Revenant King,27 January 2015,"Heavy Metal, US Power Metal",Power Metal,"melodic, energetic, anthemic, triumphant, fantasy, male vocals, uplifting, epic",699,18,3.54,69hz9vseaj3MEgY9N6hAL5
146,Lubomyr Melnyk,Rivers and Streams,27 November 2015,Post-Minimalism,Modern Classical,"hypnotic, minimalistic, uplifting, acoustic, instrumental, mellow, technical, repetitive",288,5,3.57,4o0Emlb2dc0vvapc6uUbr7
147,Anekdoten,Until All the Ghosts Are Gone,10 April 2015,"Progressive Rock, Art Rock","Symphonic Prog, Art Rock","male vocals, melancholic, bittersweet",764,13,3.54,0vT5Tg2EtMcn1zR0f2R5DP
148,SHINee,Odd,18 May 2015,"K-Pop, Contemporary R&B","Dance-Pop, Electropop","eclectic, uplifting, male vocals, romantic, sensual, playful, love, vocal group",607,1,3.55,47zSQLQWjPLmiEbCpOOEJa
149,Them Are Us Too,Remain,17 March 2015,"Dream Pop, Ethereal Wave","Shoegaze, Gothic Rock, Darkwave, Synthpop","female vocals, lush, melancholic, sombre, ethereal, nocturnal, atmospheric, dense",386,5,3.56,31bT19lc03OzPMKGVFE9wl
150,Intronaut,The Direction of Last Things,13 November 2015,"Progressive Metal, Atmospheric Sludge Metal",Metalcore,"technical, progressive, complex, atmospheric, male vocals, introspective, uncommon time signatures, heavy",801,12,3.54,2iGP3G8vZKRgcctwFMVLCp
151,Televape テレヴァペ,超越愛 [blue cassette],3 October 2015,"Vaporwave, Ambient","Downtempo, Synth Funk, Neo-Psychedelia","atmospheric, repetitive, psychedelic, sampling, hypnotic, instrumental, mellow, ethereal",655,8,3.55,2K48KEdEw8aP3qAEf88WAX
152,The Neal Morse Band,The Grand Experiment,13 January 2015,"Symphonic Prog, Progressive Rock",Progressive Metal,"melodic, triumphant, uplifting, technical, progressive, epic, male vocals, Christian",368,10,3.54,
153,Sulphur Aeon,Gateway to the Antisphere,3 April 2015,Death Metal,Black Metal,"heavy, mysterious, ominous, science fiction, occult, male vocals, aggressive",653,9,3.54,16rY7gYV229Zy82r0xzlEC
154,Rivers of Nihil,Monarchy,21 August 2015,Technical Death Metal,Progressive Metal,"complex, heavy, male vocals, aggressive, technical, energetic, progressive, desert",730,5,3.53,2wxBRwMjW74IlOvIcE7I6N
155,Czarface,Every Hero Needs a Villain,16 June 2015,"East Coast Hip Hop, Boom Bap","Abstract Hip Hop, Hardcore Hip Hop, Rap Rock","fantasy, energetic, quirky, playful, male vocals, humorous, sampling, crime","2,183",20,3.53,41LvlG1SKgfysJoUFE1cOK
156,Gloryhammer,Space 1992: Rise of the Chaos Wizards,25 September 2015,"Power Metal, Symphonic Metal",,"science fiction, fantasy, concept album, humorous, satirical, triumphant, war, anthemic",725,13,3.51,2AqOP3GzxUtHP6G74D4yNm
157,Obsequiae,Aria of Vernal Tombs,26 May 2015,"Melodic Black Metal, Folk Metal","Medieval Classical Music, Medieval Folk Metal","sombre, medieval, epic, melodic, forest, passionate, triumphant, melancholic","1,100",10,3.53,1AAzWBkgkhlIxmR3FH41pR
158,goreshit,Goretrance 9,24 August 2015,Mashcore,Gabber,"energetic, sampling, party, playful, manic, rhythmic, female vocals",588,1,3.53,0cEVeW0GxwBgmr38oqoDee
159,Soilwork,The Ride Majestic,28 August 2015,Melodic Death Metal,Progressive Metal,"energetic, melodic, aggressive, heavy, male vocals, angry, progressive, passionate",802,12,3.52,5Q9c60ZcFvZkiJys7mQVFF
160,Kara's Walk Home,I Don't Want to Look at the Stars,10 November 2015,Midwest Emo,"Post-Rock, Post-Hardcore, Lo-Fi / Slacker Rock","male vocals, passionate, melancholic, bittersweet, sad, sentimental, longing, spring",572,9,3.52,1QSmlB5CS2xsFYGfkQwFCA
161,Florence + The Machine,"How Big, How Blue, How Beautiful",1 June 2015,"Art Pop, Alternative Rock","Chamber Pop, Art Rock, Pop Soul, Indie Rock","passionate, uplifting, epic, poetic, melancholic, breakup, serious, bittersweet","3,474",32,3.50,2jn2n5OkuHliOLKCqHnjXV
162,Palm,Trading Basics,6 November 2015,"Experimental Rock, Noise Rock, Math Rock","Post-Punk, Math Rock, Neo-Psychedelia","anxious, uncommon time signatures, hypnotic, psychedelic, male vocals, female vocals, noisy, repetitive",710,2,3.53,6yznXTzJV2NVIoyzns3oen
163,Sacri Monti,Sacri Monti,24 July 2015,Heavy Psych,"Psychedelic Rock, Jam Band","male vocals, sombre, psychedelic, heavy, energetic, raw",279,9,3.54,7wreY3ojQtvQSWEYCirk7y
164,Napalm Death,Apex Predator - Easy Meat,26 January 2015,Grindcore,Deathgrind,"aggressive, male vocals, political, heavy, angry, nihilistic, dark, dense","2,021",28,3.51,3McUmHqMv5K9JRdbBDP2RH
165,Der Weg einer Freiheit,Stellar,23 March 2015,Black Metal,"Atmospheric Black Metal, Melodic Black Metal, Post-Metal","angry, dark, philosophical, death, heavy, melancholic, atmospheric, aggressive",570,6,3.53,6IGZ9QC40Z5Cz0f3okAE9J
166,Alif الألف,أينما ارتمى (Aynama-Rtama),4 September 2015,"Arabic Folk Music, Avant-Folk","Progressive Folk, Psychedelic Rock, Art Rock","male vocals, hypnotic, complex, progressive, surreal, atmospheric",261,3,3.62,1aUM0EOVLOLNW4JaOQjhrc
167,Vastum,Hole Below,6 November 2015,Death Metal,Death Doom Metal,"ritualistic, female vocals, anti-religious, death, aggressive, male vocals",314,3,3.54,
168,Girl Band,Holding Hands With Jamie,25 September 2015,"Noise Rock, Post-Punk","No Wave, Post-Hardcore","chaotic, noisy, anxious, manic, dissonant, dark, surreal, male vocals","1,947",19,3.51,3rVfXtGiIeKX1nkHXhiN1D
169,Lianne La Havas,Blood,31 July 2015,Pop Soul,"Neo-Soul, Smooth Soul, Contemporary Folk, Singer-Songwriter","love, female vocals, breakup, melodic, bittersweet, nocturnal, lonely, sentimental","1,513",5,3.52,1Fh5Y8ldo4PIW8Ija51BRK
170,Księżyc,Rabbit Eclipse,16 November 2015,"Avant-Folk, Drone","Ambient, Psychedelic Folk, Free Folk","mysterious, female vocals, ethereal, folklore, calm, dark, sparse, instrumental",642,3,3.53,54yqeg0Vzm4HvfOvVcwZqL
171,Steve Hauschildt,Where All Is Fled,25 September 2015,"Progressive Electronic, Ambient","Berlin School, Modern Classical","instrumental, warm, meditative, atmospheric, soothing, melancholic, minimalistic, aquatic",553,1,3.53,0DSX1JfPpFz03OmBHJBRsG
172,Virtual Dream Plaza 仮想夢プラザ,あなたを待って,16 May 2015,"Vaporwave, Ambient","Lounge, Downtempo, Nature Recordings","atmospheric, instrumental, hypnotic, repetitive, mellow, peaceful, ethereal, rhythmic",314,7,3.54,3YESo5QsCiqBn2P2mgAbN7
173,Chipmunks on 16 Speed,Sludgefest,28 October 2015,"Plunderphonics, Novelty, Post-Punk","New Wave, Synthpop, Hypnagogic Pop, Gothic Rock, Doom Metal","lethargic, surreal, sampling, male vocals, hypnotic, novelty, lo-fi, melodic","1,448",21,3.51,
174,Windhand,Grief's Infernal Flower,18 September 2015,Doom Metal,Stoner Metal,"female vocals, epic, heavy, lethargic, atmospheric, psychedelic, dense, triumphant",681,11,3.52,5vH0eEpO8S3Nr6bGpE3cL1
175,Cruciamentum,Charnel Passages,4 September 2015,Death Metal,,"dark, heavy, atmospheric, technical, dense, ominous, aggressive, male vocals",617,9,3.52,7trgXqjOdgvVmIx7IfywxK
176,Khruangbin,The Universe Smiles Upon You,6 November 2015,"Psychedelic Rock, Funk Rock, Exotica",Molam,"instrumental, peaceful, psychedelic, rhythmic, tropical, soothing, warm, summer","1,711",10,3.51,2OPcQNLP8DQVumD8kBRAH3
177,Yuri Gagarin,At the Center of All Infinity,7 December 2015,Space Rock,"Stoner Rock, Jam Band, Heavy Psych","psychedelic, heavy, instrumental, epic, space",342,4,3.54,4YvmdztNoSV9WNcIJIExTq
178,Boogarins,"Manual, ou guia livre de dissolução dos sonhos",30 October 2015,Psychedelic Rock,"Neo-Psychedelia, Psychedelic Pop, Space Rock, Space Rock Revival, Indie Rock","male vocals, calm, psychedelic, sensual, tropical",630,5,3.52,3THs8EgoGs9oSKahSlN4yP
179,Ought,Sun Coming Down,18 September 2015,"Post-Punk, Art Punk","Noise Rock, Indie Rock","energetic, cryptic, surreal, repetitive, anxious, male vocals, introspective, passionate","2,743",24,3.50,6Il9jwREmViqtjAXbkprVA
180,tricot,A N D,18 March 2015,"Math Rock, J-Rock","Post-Hardcore, Progressive Pop","uncommon time signatures, female vocals, complex, melodic, passionate, energetic","1,720",10,3.51,3F9y31bcGJSKyCw06NI04Q
181,Melechesh,Enki,27 February 2015,Melodic Black Metal,"Arabic Folk Music, Folk Metal","heavy, ritualistic, aggressive, mythology, male vocals, energetic, desert",861,20,3.50,3b0QJiy4nPmEHIMGRLSxWq
182,Regarde les hommes tomber,Exile,19 September 2015,"Atmospheric Black Metal, Atmospheric Sludge Metal","Post-Metal, Post-Hardcore","apocalyptic, heavy, dark, atmospheric, dissonant, male vocals, misanthropic, dense",446,4,3.53,0wSgAHUpCnIyfb7eSQym8o
183,Sarpanitum,Blessed Be My Brothers,17 February 2015,Technical Death Metal,Melodic Death Metal,"technical, heavy, melodic, dense, epic, religious, male vocals, energetic",480,7,3.51,4TTvUDzoojrpVBvb1LN9FL
184,Kill the Vultures,Carnelian,23 October 2015,"Jazz Rap, Experimental Hip Hop, Abstract Hip Hop",Avant-Garde Jazz,"nocturnal, poetic, ominous, male vocals, urban, ritualistic, avant-garde, progressive",351,1,3.53,5uZdXx8zR6rdwzOQb4Czqh
185,f(x),4 Walls,27 October 2015,"K-Pop, Dance-Pop, House","Future House, UK Garage, Electropop, Electro House, Synthpop","female vocals, rhythmic, playful, energetic, urban, melodic, love, anthemic","1,819",10,3.50,6yJdchE7ARS996BxRgplFH
186,Intervals,The Shape of Colour,4 December 2015,Progressive Metal,Djent,"instrumental, happy, playful, melodic, rhythmic, uncommon time signatures, uplifting, technical",577,7,3.50,4MYLm8Uxayy4UyqFHPHfBB
187,Earthside,A Dream in Static,23 October 2015,Progressive Metal,"Symphonic Metal, Djent, Progressive Rock, Post-Rock, Symphonic Rock","atmospheric, epic, technical, orchestral, male vocals, complex, progressive, passionate",524,5,3.51,6rTrPk4lcLGVvqUpLTSko0
188,Gold Celeste,The Glow,11 September 2015,"Neo-Psychedelia, Dream Pop","Psychedelic Pop, Shoegaze","summer, ethereal, melancholic, uplifting, warm, dense, psychedelic, romantic",294,2,3.55,3Y7KqU1su7HNrU8nujEYWk
189,My Dying Bride,Feel the Misery,18 September 2015,Doom Metal,"Death Doom Metal, Gothic Metal","melancholic, romantic, dark, male vocals, sombre, heavy, poetic, sad",767,13,3.50,1os8hCeyRJk5B5RmwG4zaw
190,Agent Fresco,Destrier,7 August 2015,"Art Rock, Alternative Rock","Progressive Rock, Math Rock","passionate, melodic, male vocals, complex, technical, uplifting, uncommon time signatures",703,11,3.50,1syoohGc0fQAoJWy57XZUF
191,Girls Rituals,Reddishness,18 August 2015,"Synthpop, Glitch Pop","Indietronica, Sequencer & Tracker, Indie Pop, Hypnagogic Pop","LGBT, chaotic, surreal, manic, female vocals, anxious, deadpan, alienation",684,7,3.49,4fDJ0LZrNckY7pMZuRmRIs
192,Nechochwen,Heart of Akamon,4 September 2015,"Pagan Black Metal, Dark Folk","Indigenous American Traditional Music, Progressive Metal","history, pagan, male vocals, dark",471,5,3.51,2IdlszcBmAoyBCVr2CsQfU
193,Jessica Pratt,On Your Own Love Again,27 January 2015,"Contemporary Folk, Singer-Songwriter",Psychedelic Folk,"warm, poetic, acoustic, mellow, female vocals, lonely, ethereal, lo-fi","1,932",16,3.49,7jzMs30mrCWAZKrqD5ckFd
194,Enshine,Singularity,18 October 2015,"Melodic Death Metal, Death Doom Metal","Progressive Metal, Post-Metal","atmospheric, melodic, melancholic, space, male vocals, philosophical, introspective, ethereal",329,7,3.51,3uVyKeKd52EmsngM1BXNYc
195,King Gizzard & The Lizard Wizard,Quarters!,1 May 2015,"Psychedelic Rock, Psychedelic Pop","Jazz-Rock, Progressive Rock, Jam Band, Psychedelic Pop, Hypnagogic Pop","male vocals, psychedelic, concept album, mellow, progressive, calm, peaceful, lo-fi","4,292",26,3.48,3ftPf81sD5zWEL3uUI6mZy
196,Revenge,Behold.Total.Rejection,13 November 2015,War Metal,Grindcore,"aggressive, raw, nihilistic, chaotic, heavy, infernal, manic, male vocals",882,8,3.48,3zcRhYS75gb63PPz4VEwyM
197,Frank Carter & The Rattlesnakes,Blossom,14 August 2015,Hardcore Punk,Post-Hardcore,"male vocals, heavy, passionate, angry, melodic, energetic, raw, hateful",345,3,3.51,3o0KQGLUpxACOwsIMWjfqF
198,Deathhammer,Evil Power,9 March 2015,"Thrash Metal, Speed Metal",Black Metal,"male vocals, heavy, infernal, occult, aggressive",354,7,3.50,27GEL8NDQZS0rTSOIGGmPz
199,Uncle Acid,The Night Creeper,4 September 2015,Heavy Psych,"Traditional Doom Metal, Stoner Rock","dark, urban, crime, heavy, scary, nocturnal, male vocals, ominous","1,317",21,3.49,0svSY4AxaBPQi2337yEd3W
200,Gorod,A Maze of Recycled Creeds,16 October 2015,"Technical Death Metal, Progressive Metal",,"technical, complex, uncommon time signatures, male vocals, progressive, heavy",548,10,3.50,1BvGdsfmFTeoqOKHdfRoKu
