position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
114,Spawn of Possession,Incurso,13 March 2012,Technical Death Metal,Progressive Metal,"angry, technical, dark, ominous, complex, orchestral, aggressive, energetic","1,127",23,3.54,0Buany3y8swPfJXaYLeDA2
115,Aesop Rock,Skelethon,10 July 2012,"Abstract Hip Hop, East Coast Hip Hop, Experimental Hip Hop",Conscious Hip Hop,"philosophical, abstract, male vocals, rhythmic, poetic, introspective, sampling, cryptic","3,722",46,3.54,2qEWs070O7BysPeVOWJZ1a
116,Paradise Lost,Tragic Idol,23 April 2012,"Gothic Metal, Doom Metal",,"male vocals, dark, melancholic, heavy, melodic, sombre, introspective, aggressive","1,263",29,3.55,42uY6UhJP2IkCBo4ciQxyL
117,Lee Fields,Faithful Man,13 March 2012,Soul,Funk,,393,15,3.57,38vdzwOSCNDvh81G0QmGfk
118,Trust,TRST,28 February 2012,"Synthpop, Futurepop","Darkwave, EBM, Synthwave","nocturnal, sensual, sexual, dark, LGBT, male vocals, melancholic, futuristic","2,501",33,3.54,5QYWYA7xLfaWdK0WKrreRK
119,Pallbearer,Sorrow and Extinction,21 February 2012,Traditional Doom Metal,,"melancholic, heavy, male vocals, melodic, sombre, epic, atmospheric, dense","2,170",27,3.54,4vcqtRCeKGALWvOg910jJi
120,7 H.Target,Fast-Slow Demolition,10 February 2012,Slam Death Metal,Technical Death Metal,"mechanical, science fiction, vulgar, sexual, male vocals, technical, heavy, sampling",421,6,3.57,0PoAF7o1gQJatfePon6dlD
121,High on Fire,De vermis mysteriis,3 April 2012,"Stoner Metal, Sludge Metal",Thrash Metal,"heavy, aggressive, drugs, sombre, dense, manic, male vocals","1,575",24,3.55,3ApL2qzkBH44ui4OtADlTs
122,King Tears Bat Trip,King Tears Bat Trip,24 March 2012,"Avant-Garde Jazz, Free Jazz",Afro-Jazz,"noisy, avant-garde, improvisation, chaotic, rhythmic",503,9,3.56,
123,Luca Turilli's Rhapsody,Ascending to Infinity,22 June 2012,"Symphonic Metal, Power Metal","Neoclassical Metal, Progressive Metal","fantasy, science fiction, epic, male vocals, melodic, energetic, technical",466,10,3.54,0wxFVl9hxCG4GjHPQJWCxf
124,Pile,Dripping,23 October 2012,"Post-Hardcore, Indie Rock",Noise Rock,"anxious, noisy, raw, male vocals, melancholic, rebellious","1,016",7,3.55,3mJLE4yl8WLo2IXmXxMNIN
125,Dark Time Sunshine,ANX,24 July 2012,Abstract Hip Hop,"Neo-Psychedelia, Experimental Hip Hop","cryptic, male vocals, energetic",589,15,3.55,7ka5I3uQZV9Yyba1scbGZJ
126,Lunar Aurora,Hoagascht,2 March 2012,Atmospheric Black Metal,Dark Ambient,"atmospheric, nocturnal, nature, male vocals, dark, sombre, forest, mythology",786,20,3.55,7evQ48f5cecidsEs4IIvAZ
127,Aeternam,Moongod,13 October 2012,Melodic Death Metal,"Arabic Folk Music, Symphonic Metal, Folk Metal, Progressive Metal","male vocals, history, anti-religious, mythology, political, pagan, desert, angry",320,12,3.56,3nU5Xe4BWjZUUZ8477MMVa
128,In Mourning,The Weight of Oceans,18 April 2012,"Melodic Death Metal, Progressive Metal",Death Doom Metal,"heavy, dark, melodic, progressive, death, aggressive, male vocals, fantasy",918,31,3.54,2mJ4URkxxx44KBJg7lsmf5
129,Melody's Echo Chamber,Melody's Echo Chamber,25 September 2012,"Neo-Psychedelia, Dream Pop",Psychedelic Pop,"female vocals, psychedelic, melodic, warm, ethereal, lush, summer, surreal","4,434",42,3.53,2FKVlcqyS9nzKEHrOzbuwb
130,Overkill,The Electric Age,27 March 2012,Thrash Metal,,"male vocals, aggressive, energetic, heavy, rebellious","1,129",25,3.53,37ILCDEtlnNVrETVEzYYie
131,The Tallest Man on Earth,There's No Leaving Now,12 June 2012,"Contemporary Folk, Singer-Songwriter","Americana, Folk Rock","bittersweet, pastoral, uplifting, melodic, poetic, passionate, male vocals, autumn","2,337",40,3.53,6Q0hHqrRXKkbafJcHQQ9dF
132,Circus Maximus,Nine,1 June 2012,Progressive Metal,Progressive Rock,"passionate, technical, energetic, progressive, sombre",573,28,3.53,76EumV1zraJuYfmvozXw8R
133,Áine O'Dwyer,Music for Church Cleaners,February 2012,"Ambient, Christian Liturgical Music","Drone, Field Recordings","meditative, improvisation, sparse, hypnotic, instrumental, spiritual, calm, atmospheric",945,7,3.55,
134,iamamiwhoami,Kin,11 June 2012,"Electropop, Art Pop","Synthpop, Dream Pop","ethereal, fantasy, atmospheric, bittersweet, concept album, cryptic, winter, introspective","3,223",70,3.52,2ipWMlClqklNqdjvPJbMYB
135,Magma,Félicité Thösz,12 June 2012,Zeuhl,,"female vocals, uplifting, spiritual, melodic",518,12,3.55,20UPhnwQuw3iK7byDkRaM3
136,Mukimukimanmansu 무키무키만만수,2012,27 April 2012,Freak Folk,"Korean Folk Music, Avant-Folk, Folk Punk","acoustic, tribal, energetic, playful, female vocals, manic, quirky, raw","1,499",8,3.54,10CajJMMmgtyn5TqJUo4QJ
137,The Music Tapes,Mary's Voice,4 September 2012,"American Folk Music, Avant-Folk","Chamber Pop, Vaudeville, Chamber Folk, Appalachian Folk Music, Avant-Folk","lo-fi, warm, sentimental, bittersweet, longing, lonely, psychedelic, winter",442,5,3.54,4wVowTPAsbvpOQXK68ajPt
138,Aluk Todolo,Occult Rock,21 September 2012,"Noise Rock, Psychedelic Rock","Black Metal, Drone, Krautrock","repetitive, apocalyptic, hypnotic, dark, psychedelic, rhythmic, instrumental, noisy","1,229",22,3.54,
139,Stoned Jesus,Seven Thunders Roar,13 March 2012,Stoner Metal,"Stoner Rock, Doom Metal, Heavy Psych","male vocals, heavy, introspective, epic, psychedelic, melodic, passionate, atmospheric",970,12,3.54,5KEs1CBh2Keg4OMVsYfaZU
140,Jeff Rosenstock,I Look Like Shit,23 October 2012,"Singer-Songwriter, Indie Rock, Pop Punk","Lo-Fi / Slacker Rock, Power Pop, Punk Rock","anxious, depressive, sad, pessimistic, lonely, raw, passionate, energetic","1,505",6,3.54,6AwvRtCDbjQSSGTNl1FPTM
141,Ihsahn,Eremita,20 June 2012,Progressive Metal,"Black Metal, Avant-Garde Metal","melancholic, progressive, male vocals, complex, introspective, ominous, dark, avant-garde","1,041",15,3.53,3utt3Qj5WXFBFHuNy69DrA
142,Gazpacho,March of Ghosts,12 March 2012,Progressive Rock,"Art Rock, Celtic Folk Music","hypnotic, atmospheric, melancholic, lush, peaceful, eclectic, progressive",513,16,3.54,2NDTI6UcaVD7dZDPYj15fG
143,Fire! with Oren Ambarchi,In the Mouth - A Hand,11 May 2012,"Free Jazz, Jazz-Rock, Noise Rock",Psychedelic Rock,,358,1,3.55,31OxMM3EpXHZvB2cJIkxvA
144,Cult of Fire,Triumvirát,13 July 2012,Black Metal,,"ominous, heavy, satanic, dark, male vocals",382,2,3.56,0VD0BCVxN1m3W0IZOhpOtu
145,Wilderun,Olden Tales & Deathly Trails,21 September 2012,"Folk Metal, Progressive Metal","Symphonic Metal, Melodic Death Metal","male vocals, complex, heavy, progressive, folklore, lush, poetic, epic",350,12,3.54,6k1cNaPiDy5Gu4vXpNmD5D
146,Graveyard,Lights Out,26 October 2012,"Hard Rock, Blues Rock","Stoner Rock, Psychedelic Rock","male vocals, energetic, raw",863,19,3.54,0odHePIb1VkSSZPiJFJfSk
147,Ka,Grief Pedigree,11 February 2012,"East Coast Hip Hop, Conscious Hip Hop, Gangsta Rap","Abstract Hip Hop, Drumless","nocturnal, minimalistic, crime, urban, drugs, cold, male vocals, serious",687,7,3.54,7heeHaNL9z6qKu1mUD1vPk
148,Joe Bonamassa,Driving Towards the Daylight,22 May 2012,Blues Rock,,,358,6,3.55,4aW4j7Mftlvc7IxsZKoNtv
149,Big K.R.I.T.,4eva N a Day,5 March 2012,"Conscious Hip Hop, Dirty South, Southern Hip Hop",Jazz Rap,"concept album, introspective, triumphant, sampling, conscious, optimistic, male vocals, nocturnal","1,738",26,3.52,6UQ7Ld8NuXlpGBoD4VQGE3
150,Alex G,Rules,16 January 2012,"Lo-Fi / Slacker Rock, Singer-Songwriter","Bedroom Pop, Indie Folk","bittersweet, melancholic, lonely, male vocals, anxious, cryptic, ominous, autumn","1,540",5,3.54,6jaNGL4S4tYKX5z1A683Do
151,Matt Elliott,The Broken Man,16 January 2012,"Contemporary Folk, Progressive Folk, Singer-Songwriter","Chamber Music, Flamenco, Slowcore","depressive, lonely, pessimistic, dark, male vocals, sarcastic","1,157",26,3.53,3m1NBNVwgEV3wZWPLoSyht
152,Dating,Outminded,28 March 2012,"Shoegaze, Midwest Emo","Post-Punk, Noise Pop","male vocals, cold, lo-fi, dense, melancholic, atmospheric, rhythmic, noisy",420,1,3.55,4iPfeBRTZs7AicZqPYsjHJ
153,Tremonti,All I Was,10 July 2012,Alternative Metal,Thrash Metal,"passionate, male vocals, energetic, melodic, heavy, rhythmic, aggressive",294,8,3.58,5ZLNeAlhWtIxjQ2FnD4neR
154,Black Breath,Sentenced to Life,27 March 2012,"Death 'n' Roll, Crust Punk","Thrash Metal, Crossover Thrash","heavy, death, angry, male vocals, raw, aggressive, pessimistic, dark","1,117",11,3.53,4xOhXPxrcjesTwl6dhLZUb
155,Windhand,Windhand,February 2012,Doom Metal,Stoner Metal,"heavy, occult, hypnotic, female vocals, lethargic, repetitive, androgynous vocals, psychedelic",683,6,3.54,5XdvUwz8gR1zP8VYwGtusM
156,Finsterforst,Rastlos,23 November 2012,Viking Metal,"Black Metal, Folk Metal","heavy, atmospheric, sombre, concept album, melancholic, epic, forest, male vocals",288,8,3.54,3P3FVD0plvzW2RrfGYGYdR
157,Kadavar,Kadavar,February 2012,Stoner Rock,Heavy Psych,"male vocals, heavy, psychedelic",887,26,3.53,4f00FpOFJG65WQKlBVlEHC
158,Incantation,Vanquish in Vengeance,26 November 2012,Death Metal,Death Doom Metal,"dark, heavy, aggressive, ominous, anti-religious, technical, male vocals, atmospheric",601,5,3.54,7g4wrwVrtgjRQJuWaTdU49
159,Beardfish,The Void,27 August 2012,Progressive Rock,"Progressive Metal, Psychedelic Rock","aggressive, dark, melancholic, male vocals, introspective, complex, heavy, progressive",414,9,3.53,0qxX2FNF4sSlGemVUCmeYB
160,mewithoutYou,Ten Stories,15 May 2012,"Indie Rock, Art Rock","Post-Hardcore, Folk Rock","concept album, male vocals, fairy tale, winter, serious, existential, melancholic, abstract","1,213",21,3.52,5yUuvNNfp543G4ZBW6339m
161,Linea Aspera,Linea Aspera,25 September 2012,"Minimal Synth, Synthpop",Darkwave,"female vocals, cold, melodic, sombre, melancholic, poetic, sentimental, sad",761,7,3.53,6IJPuLBXLKVxchOnf6HYto
162,Hidden Orchestra,Archipelago,1 October 2012,"Nu Jazz, Downtempo","Trip Hop, Modern Classical","atmospheric, instrumental, lush, aquatic, rhythmic, dark, mysterious",566,2,3.54,332BSu7hOIqumbIwo0Z8Qu
163,Mors Principium Est,...And Death Said Live,5 December 2012,Melodic Death Metal,,"heavy, apocalyptic, dark, melodic, death, aggressive, male vocals, energetic",463,8,3.53,6xMq1QTaG4p2NHfecVSJo8
164,Melanin9,Magna Carta,3 December 2012,"UK Hip Hop, Conscious Hip Hop, Boom Bap",Abstract Hip Hop,male vocals,313,13,3.55,0YEsLNbhJXwBO0yCnQ63Qo
165,Accept,Stalingrad,6 April 2012,Heavy Metal,,"male vocals, heavy, anthemic, rebellious, melodic, history, war","1,015",34,3.52,4nA84BhuIlo0C1F8za09Ws
166,Julia Holter,Ekstasis,8 March 2012,"Art Pop, Progressive Pop, Baroque Pop","Ambient Pop, Dream Pop, Ethereal Wave, Electronic","ethereal, female vocals, atmospheric, lush, abstract, peaceful, avant-garde, poetic","3,463",48,3.51,7mvFMnbXlBCw0VtSuRKOoL
167,John Talabot,ƒIN,6 February 2012,Balearic Beat,Deep House,"rhythmic, tropical, lush, atmospheric, nocturnal, spiritual, repetitive, instrumental","3,172",48,3.51,4esRg2sry34w2G0HT7jcLI
168,El-P,Cancer 4 Cure,22 May 2012,"Abstract Hip Hop, Experimental Hip Hop, East Coast Hip Hop",Hardcore Hip Hop,"futuristic, aggressive, male vocals, abstract, sampling, complex, dense, dark","3,968",52,3.50,75QfNfqa1LT0R5MIRKqR2q
169,Borknagar,Urd,26 March 2012,Progressive Metal,"Melodic Black Metal, Symphonic Black Metal","male vocals, melodic, progressive, epic",801,25,3.51,1BQEdNaYTU9VnTnGlBPA8X
170,Mare Cognitum,An Extraconscious Lucidity,26 June 2012,Atmospheric Black Metal,,"male vocals, space, atmospheric, heavy, ethereal, epic, dense",323,4,3.55,3CgSmwcOsegAvVoAtSvElH
171,Death Grips,The Money Store (Instrumentals),16 August 2012,"Instrumental Hip Hop, Industrial Hip Hop","Glitch Hop, Wonky, Electro-Industrial, Synth Punk","instrumental, energetic, mechanical, noisy, futuristic, aggressive, rhythmic, dark",648,4,3.51,
172,Yowie,Damning With Faint Praise,9 October 2012,"Math Rock, Brutal Prog","Noise Rock, No Wave","uncommon time signatures, complex, technical, instrumental, atonal, chaotic, dissonant, ominous",349,5,3.53,2QbKYlQ66EgoiBxCzjbKmG
173,White Lung,Sorry,29 May 2012,Punk Rock,"Post-Hardcore, Noise Rock","energetic, female vocals, angry, aggressive, rebellious, raw, melodic, noisy","1,480",22,3.52,78WM9cuBpyk0MvI2lcEQIa
174,Testament,Dark Roots of Earth,27 July 2012,Thrash Metal,,"aggressive, energetic, heavy, male vocals, melodic, triumphant, passionate, mythology","1,824",42,3.50,2BKIUJWwZ9llaK3WDeLyp7
175,Shojoskip,Cosodorokitsune,14 November 2012,"Shoegaze, Dream Pop","Post-Rock, Midwest Emo","atmospheric, warm, bittersweet, uplifting, lush, female vocals, ethereal",572,4,3.52,
176,Asphyx,Deathhammer,27 February 2012,"Death Metal, Death Doom Metal",,"dark, heavy, aggressive, male vocals, apocalyptic",830,23,3.52,1QNXsYD0l2PlzQe6RwG3AL
177,Birds in Row,"You, Me & the Violence",4 September 2012,"Hardcore Punk, Post-Hardcore","Screamo, Emoviolence","aggressive, passionate, angry, male vocals, energetic, dense, anarchism, atmospheric",826,5,3.52,2Grn6tKVyCbSEs0XqYoSZ4
178,A Forest of Stars,A Shadowplay for Yesterdays,20 July 2012,Atmospheric Black Metal,"Progressive Metal, Avant-Garde Metal","eclectic, dark, psychedelic, hypnotic, atmospheric, male vocals, heavy, avant-garde",614,19,3.51,4mUmaEdzzPVEdxIFxvoGoc
179,Cool Quartet with Lina Nyberg featuring Éric La Casa,Dancing in Tomelilla,24 June 2012,"Vocal Jazz, Field Recordings","Cool Jazz, Standards, Field Recordings","mellow, melancholic, meditative, atmospheric, sparse, female vocals",441,5,3.52,
180,Mark Lanegan Band,Blues Funeral,6 February 2012,Alternative Rock,"Blues Rock, Electronic, Singer-Songwriter","dark, melancholic, poetic, sombre, atmospheric, eclectic, male vocals","1,397",27,3.51,0SvgSZT9yW6ocN88GtZwVG
181,Spiritualized?,Sweet Heart Sweet Light,16 April 2012,"Neo-Psychedelia, Art Rock","Chamber Pop, Space Rock, Space Rock Revival","lush, introspective, psychedelic, melancholic, ethereal, uplifting, spiritual, love","3,778",73,3.49,4hrpqNai22Fpg51cmHmUCm
182,Shackleton,Music for the Quiet Hour / The Drawbar Organ EPs,30 April 2012,Tribal Ambient,"UK Bass, Sound Collage, Dark Ambient, Ambient Techno","psychedelic, surreal, dark, ethereal, tribal, mysterious","1,045",19,3.50,0YyfKQWcPPGNagxow5DLIF
183,Gorod,A Perfect Absolution,12 March 2012,Technical Death Metal,Progressive Metal,"aggressive, technical, fantasy, war, male vocals, concept album, complex, energetic",595,17,3.50,67a4jDUviofnhh2xCw2CsW
184,Xanthochroid,Blessed He With Boils,21 December 2012,"Progressive Metal, Black Metal","Atmospheric Black Metal, Symphonic Black Metal","epic, melodic, complex, aggressive, male vocals, chaotic",423,8,3.50,4zMTXGgXc8mpNrz8cdUjcM
185,Corima,Quetzalcoatl,11 September 2012,Zeuhl,,"female vocals, complex, uplifting, epic, lush, male vocals, energetic",256,6,3.60,3Kcv0K08HuxGZZIrKphDtk
186,Miracle Musical ミラクルミュージカル,Hawaii: Part II,12 December 2012,"Neo-Psychedelia, Art Pop","Space Age Pop, Baroque Pop, Progressive Pop, Psychedelic Pop, Indietronica","eclectic, male vocals, psychedelic, cryptic, surreal, progressive, playful, atmospheric","1,892",37,3.46,1CbtBQqibzdxhmpiLD7vzN
187,Elysian Blaze,Blood Geometry,13 June 2012,Atmospheric Black Metal,"Dark Ambient, Funeral Doom Metal","dark, occult, atmospheric, male vocals, cold, ominous, lo-fi, noisy",332,5,3.52,1c352kdxLYXPOzNhmzEcAO
188,Wodensthrone,Curse,23 April 2012,"Atmospheric Black Metal, Pagan Black Metal",Melodic Black Metal,"pagan, atmospheric, folklore, male vocals, martial, melodic, epic, heavy",444,7,3.51,3p4xJNOFQ2QU5lu2XnWDB3
189,Golden Void,Golden Void,13 November 2012,"Psychedelic Rock, Heavy Psych","Stoner Rock, Heavy Psych","psychedelic, male vocals, melancholic, warm, melodic",249,8,3.60,1oqUbIeZBdZIQTVL0CdQzX
190,Damien Jurado,Maraqopa,21 February 2012,"Singer-Songwriter, Contemporary Folk","Indie Folk, Slowcore",,562,12,3.52,7cgitojhkF1bHUTU3bTo8h
191,Moe and ghosts,幽霊たち (Yūrei Tachi),15 August 2012,"Experimental Hip Hop, Japanese Hip Hop, Pop Rap",Instrumental Hip Hop,"mellow, rhythmic, lush, sampling, female vocals, eclectic",437,5,3.52,
192,Ty Segall Band,Slaughterhouse,26 June 2012,"Garage Punk, Noise Rock","Garage Rock, Heavy Psych","energetic, heavy, chaotic, manic, noisy, lo-fi, quirky, male vocals","2,442",30,3.50,6QhMtcOQO98vzhYdzfjRAs
193,Miguel,Kaleidoscope Dream,2 October 2012,Alternative R&B,Psychedelic Soul,"romantic, sexual, male vocals, psychedelic, soothing, sensual, atmospheric, ethereal","2,201",25,3.50,4c37f9SDnzZ4Sj9ZLF35r0
194,Killing Joke,MMXII,2 April 2012,"Industrial Rock, Post-Punk",Industrial Metal,"apocalyptic, male vocals, heavy, spiritual, aggressive, cold, energetic, political","1,128",30,3.50,2jnekWYb6uvOoRnYsQV8o7
195,大高丈宙,Eutopia,19 December 2012,"Glitch Pop, Experimental, Glitch","Sound Collage, Noise, Breakcore, Avant-Prog","chaotic, complex, energetic, noisy, manic, avant-garde, playful, uncommon time signatures",789,12,3.49,085vA8sIOthrTtWYEiQi9C
196,Anaal Nathrakh,Vanitas,15 October 2012,Black Metal,"Industrial Metal, Grindcore","energetic, aggressive, suspenseful, dark, chaotic, nocturnal, misanthropic, hateful","1,130",19,3.49,6AS76RlqN0i3jk4B8RrSGG
197,Astra,The Black Chord,27 March 2012,Progressive Rock,Space Rock,,483,14,3.51,3ech8896NPsbt74Sc0SZno
198,Él Mató a Un Policía Motorizado,La dinastía Scorpio,28 November 2012,Indie Rock,"Post-Punk Revival, Indie Pop, Noise Pop","bittersweet, male vocals, energetic, passionate, space",482,5,3.51,6a7bLA9dNzjZLGklQrJwuT
199,Deerhoof,Breakup Song,4 September 2012,"Art Pop, Experimental Rock","Noise Pop, Electronic, Indie Rock, Synth Funk","energetic, eclectic, female vocals, playful, breakup, rhythmic, noisy, quirky","1,551",22,3.49,5c7NXS4xEo36f6hiUSsHOd
200,Dean Blunt & Inga Copeland,Black Is Beautiful,16 April 2012,Hypnagogic Pop,"Dub, Minimal Wave, Synthpop, Minimal Synth, Sound Collage","lo-fi, mysterious, surreal, atmospheric, sparse, nocturnal, psychedelic, sampling","2,678",14,3.49,
201,iamthemorning,~,27 April 2012,Chamber Folk,"Art Rock, Progressive Rock, Post-Rock","peaceful, poetic, female vocals, melodic, passionate, fantasy, melancholic",546,10,3.50,4TTyQBo0c5BjlkIPadUeOi
202,O.C. & Apollo Brown,Trophies,1 May 2012,"Boom Bap, Conscious Hip Hop, East Coast Hip Hop",,"male vocals, rhythmic, conscious, sampling",569,16,3.51,7fiqvH6O6lAed1gIZWLydx
203,Grave,Endless Procession of Souls,27 August 2012,Death Metal,,,415,4,3.51,7y1osyR0vYgoXaqOBBo378
204,Elderwind,Волшебство живой природы,25 November 2012,Atmospheric Black Metal,"Ambient, Dungeon Synth","atmospheric, nature, dark, forest, cold, dense, melancholic, male vocals",509,4,3.51,6X7oOVvyvMrFMCt22JjRMP
205,Bong,Mana-Yood-Sushai,14 May 2012,Drone Metal,Psychedelic Rock,"dense, apocalyptic, rhythmic, repetitive, warm, psychedelic, minimalistic, atmospheric",360,3,3.52,57h0iF6AFcHNfzTgEy3o86
206,Kreator,Phantom Antichrist,5 June 2012,Thrash Metal,"Melodic Death Metal, Heavy Metal","aggressive, melodic, male vocals, energetic, heavy, apocalyptic","1,594",35,3.48,3HU1platvyIKG8XGte6awC
207,Winterfylleth,The Threnody of Triumph,10 September 2012,"Atmospheric Black Metal, Pagan Black Metal",,"pagan, atmospheric, history, epic, folklore, male vocals",551,5,3.51,0oimfb4mbGpgYoaboqQMaq
208,Antimatter,Fear of a Unique Identity,23 November 2012,"Alternative Rock, Progressive Rock",Art Rock,male vocals,436,8,3.51,3d0ESkb9boIrbtWfgIHIz6
209,Saturnus,Saturn in Ascension,30 November 2012,Death Doom Metal,,"male vocals, introspective, winter, rain, longing, forest, dark, melancholic",329,5,3.51,3j7zqj9cIz202nwoeFfLC1
