position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
318,St. Vincent,Masseduction,13 October 2017,Art Pop,"Synthpop, Alternative Dance, Noise Pop, Progressive Pop, Electropop","sexual, bittersweet, female vocals, sarcastic, quirky, playful, melodic, love","6,726",52,3.39,4RoOGpdrgfiIUyv0kLaC4e
319,CHAI,PINK,25 October 2017,"Indie Pop, Indie Rock","Dance-Punk, Shibuya-kei, J-Pop","female vocals, rhythmic, playful",550,5,3.43,4s7PEiMCh7QLJkFy1BNR77
320,IU,Palette,21 April 2017,K-Pop,"Contemporary R&B, Singer-Songwriter, Adult Contemporary","ballad, female vocals, sentimental, love, breakup, sad, longing, warm",968,4,3.42,5V8n6fqyAPxvFTibPhQVcp
321,Midnight,Sweet Death and Ecstasy,15 October 2017,"Heavy Metal, Speed Metal","Black Metal, Black 'n' Roll","aggressive, sexual, rebellious, violence, satanic, boastful, hedonistic, energetic",322,3,3.45,1vPxYgjme1zamT3iSNdQW3
322,Saagara,2,27 February 2017,Jazz Fusion,"Carnatic Classical Music, Post-Minimalism, Spiritual Jazz","instrumental, hypnotic, eclectic, ethereal, atmospheric, repetitive, warm, spiritual",643,6,3.43,
323,Thundercat,Drunk,24 February 2017,"Neo-Soul, Psychedelic Soul","Funk, Funktronica, Acid Jazz, Jazz Fusion, Progressive Pop","playful, humorous, psychedelic, male vocals, alcohol, lush, warm, introspective","8,773",77,3.38,4anxEzh8xEKSPXKHGWiFue
324,Sparks,Hippopotamus,8 September 2017,Art Pop,"Art Rock, Glam Rock","quirky, male vocals, playful, humorous, sarcastic, melodic",840,13,3.42,1S6CN2iacm5MXUBqrHCzyS
325,Black Magick SS,Kaleidoscope Dreams,3 March 2017,"Heavy Psych, Heavy Metal",Black 'n' Roll,"male vocals, psychedelic, occult, epic, triumphant, atmospheric, melodic, cryptic",681,5,3.40,
326,Sheena Ringo 椎名林檎,逆輸入 ～航空局～ (Gyakuyunyū ~Kōkūkyoku~ Vol. 2),6 December 2017,"Jazz Pop, Art Pop","Pop Rock, Chamber Pop, J-Pop, J-Rock","female vocals, melodic, playful, passionate, lush, energetic, eclectic, bittersweet",381,4,3.44,4IyZbkR6R4oIcuckwSrJQj
327,Samsara Blues Experiment,One With the Universe,12 May 2017,Psychedelic Rock,"Stoner Rock, Heavy Psych, Space Rock, Jam Band","psychedelic, male vocals, spiritual",374,3,3.44,1wkpCSReXZ5DxjALtVKXuU
328,Dawn Ray'd,The Unlawful Assembly,2 October 2017,Black Metal,"Atmospheric Black Metal, Pagan Black Metal","anarchism, sombre, atmospheric, aggressive, heavy, melancholic, melodic, passionate",352,9,3.44,5biAavd3liB6w6qkrwI6RK
329,Full of Hell,Trumpeting Ecstasy,5 May 2017,Grindcore,"Deathgrind, Sludge Metal","aggressive, chaotic, manic, misanthropic, noisy, heavy, male vocals, dark","2,313",16,3.41,1CICQQAxvXbayxDF5jJETJ
330,wind96,Plume Valley,3 August 2017,Vaporwave,"Ambient, Video Game Music","instrumental, mellow, peaceful, nature, forest, calm, uplifting, atmospheric",359,1,3.44,05SYk4fmdZOAyuXo8x68xO
331,CunninLynguists,Rose Azura Njano,6 October 2017,"Conscious Hip Hop, Southern Hip Hop","Political Hip Hop, Boom Bap","political, spiritual, lush, conscious, male vocals",659,10,3.43,35iPTbZxCpava7vzJ4CUqZ
332,Haski Хаски,Любимые песни (воображаемых) людей,31 March 2017,"Abstract Hip Hop, Trap, Conscious Hip Hop",Experimental Hip Hop,"male vocals, urban, pessimistic, sampling, manic, crime, misanthropic, ominous",502,4,3.39,7IA4QGM2SjHqnWmJnJTiT0
333,Juana Molina,Halo,5 May 2017,"Folktronica, Art Pop","Avant-Folk, Minimal Wave, Neo-Psychedelia","female vocals, rhythmic, hypnotic, playful, abstract, mysterious, mellow, warm",904,14,3.42,3rYdsseJtdjKKfgBTh334C
334,While She Sleeps,You Are We,21 April 2017,"Metalcore, Post-Hardcore","Melodic Metalcore, Alternative Metal","angry, melodic, political, aggressive, male vocals, energetic, passionate, heavy",458,,3.41,26wFh7VUA3ykYy2IMVdHpI
335,Robert Plant,Carry Fire,13 October 2017,Folk Rock,Blues Rock,"mysterious, male vocals, lush, mellow, eclectic",608,9,3.42,4f7U9Rycl2d3KMLoiEZtve
336,Bing & Ruth,No Home of the Mind,17 February 2017,Ambient,"Minimalism, Drone","atmospheric, soft, mellow, instrumental, melancholic, calm, repetitive, lonely","1,091",10,3.41,24gsYd7bA0V4fHCHpc3KlM
337,Varg,Nordic Flora Series Pt. 3: Gore-Tex City,27 March 2017,"Minimal Techno, Post-Industrial","Ambient Techno, Ambient, Alternative R&B, Epic Collage","futuristic, ominous, suspenseful, cold, surreal, rhythmic, mysterious, atmospheric","1,093",5,3.41,02y1isyvMiP2I0no5y14aU
338,Chief Keef,Thot Breaker,9 June 2017,"Pop Rap, Contemporary R&B","Drill, Alternative R&B","romantic, male vocals, love, melodic, drugs, summer, sentimental, quirky","2,130",12,3.38,6cdBVfg3JDkj7n5A4Ryg0K
339,The Black Dahlia Murder,Nightbringers,6 October 2017,Melodic Death Metal,,"energetic, aggressive, heavy, technical, melodic, male vocals, death, dark",937,3,3.40,3M9PaUc9DND0HiziKbnedS
340,Coals,Tamagotchi,13 October 2017,Dream Pop,"Ambient Pop, Art Pop, Hypnagogic Pop, Chillwave","melodic, passionate, eclectic, sensual, uplifting, rhythmic, female vocals, warm",403,3,3.43,2y4UyblOgia9GvIEcpf3l7
341,Vulture,The Guillotine,25 August 2017,"Speed Metal, Thrash Metal",,"death, violence",264,7,3.50,3tWO94ZYNlTg249Fk0b0G9
342,Paradise Lost,Medusa,1 September 2017,"Death Doom Metal, Doom Metal, Gothic Metal",,"male vocals, death, heavy, sombre, pessimistic, funereal, melodic, dark","1,034",22,3.41,1K4grcFMjbuao5doCFgt1J
343,Trivium,The Sin and the Sentence,20 October 2017,"Melodic Metalcore, Heavy Metal","Thrash Metal, Alternative Metal","melodic, male vocals, energetic, aggressive, anthemic, heavy, triumphant, introspective","1,188",10,3.39,3qq44o8Qqvz5JQ7b5AevLT
344,Alessandro Cortini,Avanti,6 October 2017,"Ambient, Progressive Electronic","Drone, Field Recordings","repetitive, atmospheric, dense, progressive, instrumental, melancholic",584,2,3.42,6LDgPsDJlyJ948ARpncN9c
345,Oso Oso,The Yunahon Mixtape,13 January 2017,"Emo-Pop, Midwest Emo","Pop Punk, Power Pop","melodic, male vocals",549,3,3.41,1NocezuEMEEwzs1HBZIRHY
346,Ascended Dead,Abhorrent Manifestation,17 March 2017,Death Metal,War Metal,"male vocals, dissonant, heavy, aggressive, chaotic, dense",398,5,3.43,
347,The Great Old Ones,EOD: A Tale of Dark Legacy,27 January 2017,Atmospheric Black Metal,"Atmospheric Sludge Metal, Post-Metal","ominous, dark, atmospheric, occult, sombre, suspenseful, apocalyptic, male vocals",836,6,3.41,5Oyd1TzVWN0o6ZJLgOWQCg
348,Jute Gyte,Oviri,10 July 2017,"Avant-Garde Metal, Black Metal","Microtonal Classical, Electronic","dissonant, microtonal, technical, uncommon time signatures, avant-garde, abstract, surreal, complex",454,6,3.40,6fSKj1tCGgNxzu7ZqumE7X
349,lojii & Swarvy,Due Rent,31 March 2017,"Conscious Hip Hop, Abstract Hip Hop",Jazz Rap,"lo-fi, mellow, nocturnal, deadpan, urban, lethargic, male vocals, conscious",291,1,3.44,08s1DEHXRWo2g11qiN0AQV
350,Thurston Moore,Rock n Roll Consciousness,28 April 2017,"Alternative Rock, Noise Rock",Psychedelic Rock,"male vocals, psychedelic, noisy, hypnotic, love, mellow, political, drugs","1,059",10,3.40,51RT05TjFq1WD5jba3ZW7D
351,Nightbringer,Terra damnata,14 April 2017,Black Metal,Symphonic Black Metal,"aggressive, apocalyptic, ominous, male vocals, occult, dense, satanic, heavy",508,4,3.41,4gJXtHFaQGtwfWbJWxxMsy
352,Bathsheba,Servus,24 February 2017,Doom Metal,Death Doom Metal,"female vocals, occult, heavy, dark, ominous, sombre, atmospheric, angry",315,4,3.43,04XP1VTwrTCuVCG1InqOzI
353,Couch Slut,Contempt,28 July 2017,"Noise Rock, Sludge Metal","Post-Hardcore, Sludge Metal","heavy, female vocals, aggressive, noisy, angry, misanthropic, violence, raw",562,5,3.41,5c7yRcKG59olXAssBSLQ0t
354,Slow,V - Oceans,16 July 2017,Funeral Doom Metal,,"sombre, sparse, funereal, male vocals, longing",230,6,3.60,602v1zZhACNwt7wPuxxmPh
355,Pallbearer,Heartless,24 March 2017,Doom Metal,"Progressive Metal, Traditional Doom Metal","male vocals, melodic, heavy, progressive, melancholic, sombre, epic, atmospheric","1,876",14,3.39,5ypceLbDsUJywcccmyVtn2
356,Glassjaw,Material Control,1 December 2017,Post-Hardcore,"Alternative Metal, Noise Rock","male vocals, dissonant, noisy, dense, heavy, passionate, energetic, aggressive","1,054",10,3.39,3Z9dDwHYs6mPAW2BHoT4JZ
357,The Black Angels,Death Song,21 April 2017,Psychedelic Rock,Space Rock,"psychedelic, male vocals, lethargic, hypnotic, sombre, dark, death, space",836,9,3.40,0HAQInaFJltujuJupRldsS
358,Voyager,Ghost Mile,12 May 2017,Progressive Metal,Djent,"male vocals, space, uncommon time signatures, atmospheric, complex, technical, melodic, progressive",300,3,3.40,1RS2T4HhvnOc9m8OaU8QUy
359,Mélanie de Biasio,Lilies,6 October 2017,"Vocal Jazz, Ambient Pop","Trip Hop, Dark Jazz","dark, mysterious, female vocals, soothing",294,4,3.42,2VwI5gKEQOGZVnHdoyQPI1
360,The Necks,Unfold,10 February 2017,"Avant-Garde Jazz, Free Improvisation","Free Improvisation, Post-Minimalism, Ambient","hypnotic, meditative, repetitive, instrumental, minimalistic, dense, atmospheric, improvisation","1,445",10,3.39,0dVMvsqMM8fRF20fWxga9e
361,WEDNESDAY CAMPANELLA 水曜日のカンパネラ,Superman,8 February 2017,"Electropop, Hip House, Japanese Hip Hop","Tropical House, Future Bass, Future House, Art Pop, Shibuya-kei","playful, tropical, happy, female vocals, warm, optimistic, urban, summer","1,569",8,3.39,1wrPSdg93Y5S0kRQZNDKwJ
362,Kadavar,Rough Times,29 September 2017,"Heavy Psych, Stoner Rock","Psychedelic Rock, Stoner Metal","male vocals, psychedelic, heavy, energetic, raw, melodic, rhythmic",396,3,3.42,1gjlrMaRAvr6d6ROzeEuFs
363,Sun Kil Moon,Common As Light and Love Are Red Valleys of Blood,24 February 2017,"Singer-Songwriter, Progressive Folk, Experimental Rock","Spoken Word, Anti-Folk, Avant-Folk, Experimental Hip Hop","humorous, poetic, political, male vocals, introspective, death, avant-garde, playful","3,441",43,3.35,45qQZfLyeAuYuAykNxblwY
364,Four Tet,New Energy,29 September 2017,"Microhouse, Ambient House","Downtempo, Folktronica, IDM","atmospheric, mellow, instrumental, rhythmic, peaceful, soothing, lush, melodic","2,943",19,3.39,74r6JJ97ipO0CREXP9PMqZ
365,Airiel,Molten Young Lovers,13 October 2017,"Shoegaze, Dream Pop",Baggy,"ethereal, lush, male vocals, Wall of Sound, calm, soothing",416,4,3.42,5ZyewodnhW2uWCuNH83gP7
366,Wode,Servants of the Countercosmos,23 May 2017,Black Metal,,"male vocals, aggressive, ominous, death, heavy, epic, apocalyptic, melodic",368,6,3.42,3H2DBHz90QNuEezDMACfj2
367,Nmesh,Pharma,4 August 2017,"Vaporwave, Plunderphonics","Sound Collage, Glitch, Drum and Bass, Ambient, IDM","sampling, psychedelic, drugs, surreal, eclectic, futuristic, dark, nocturnal",995,14,3.39,5ZAkF7YKQI1F1M7faPYl38
368,Aimee Mann,Mental Illness,31 March 2017,"Singer-Songwriter, Folk Pop",Chamber Folk,"female vocals, melancholic, mellow, bittersweet, soft, soothing, lush, breakup",695,16,3.40,51B4skPr7IvmsbNmMMKO2l
369,Florist,If Blue Could Be Happiness,29 September 2017,"Indie Folk, Singer-Songwriter, Bedroom Pop",Folk Pop,"atmospheric, introspective, melancholic, soft, peaceful, bittersweet, lush, sentimental",446,2,3.41,70EyzHbX9BpNwwQL31ceFI
370,Prurient,Rainbow Mirror,8 December 2017,"Death Industrial, Dark Ambient, Noise",Drone,"nocturnal, dissonant, atmospheric, cold, surreal, instrumental, noisy, dense","1,074",10,3.38,5S2Zs1z2Ior1rk0t6g2xq5
371,Wolves in the Throne Room,Thrice Woven,22 September 2017,Atmospheric Black Metal,"Dark Folk, Dark Ambient","atmospheric, dark, folklore, nature, poetic, male vocals, mythology, sombre","1,717",19,3.39,1Uw3L9tXHZFuTS1lepKNVk
372,Molchat doma Молчат дома,С крыш наших домов (S krysh nashikh domov),1 September 2017,"Coldwave, Minimal Wave","Darkwave, Synthpop, Minimal Wave","atmospheric, lo-fi, male vocals, cold, melancholic, rhythmic, nocturnal, dark","1,578",2,3.39,45Q1OJvCmNxkeoOvVS4Q8w
373,Sólstafir,Berdreyminn,26 May 2017,Post-Rock,"Progressive Rock, Art Rock, Post-Metal","progressive, male vocals, atmospheric, melancholic, nature, ethereal, depressive, passionate",922,13,3.39,0HqcHMC54fcVF11WuN5fV2
374,きくおはな,第二幕 (Dai-ni-maku),31 May 2017,Art Pop,"Jazz Pop, Breakcore, Dark Cabaret, Darkwave, Neoclassical Darkwave","female vocals, surreal, dark, abstract, passionate, pessimistic, fairy tale, dense",239,1,3.70,7et3nHvC6nflQu4QsJkJvs
375,The Horrors,V,22 September 2017,Neo-Psychedelia,"Synthpop, Alternative Dance, Post-Punk, Shoegaze","psychedelic, nocturnal, dark, atmospheric, male vocals, dense, energetic, anxious","1,483",14,3.38,5F7t2oVAxnazEU21nbUZGc
376,Moa Pillar,Hymns,28 July 2017,"Industrial Techno, Deconstructed Club, Electro-Industrial","Ambient, EBM, Psytrance, Tech Trance, Kuduro","epic, rhythmic, futuristic, heavy, mechanical, spiritual, lush, suspenseful",416,,3.40,23MjJ6kmvXD7YXrCk24q5L
377,Ellen Arkbro,For Organ and Brass,14 April 2017,"Chamber Music, Microtonal Classical, Modern Classical","Minimalism, Drone","calm, instrumental, minimalistic, meditative, hypnotic, acoustic, microtonal",579,8,3.39,4Hljg3AmimZRK9dnyhVPTJ
378,Mary Lattimore,Collected Pieces,14 April 2017,"Ambient, Electroacoustic",Chamber Music,"ethereal, meditative, instrumental, calm, peaceful, atmospheric, mellow, aquatic",311,2,3.42,5MtAcRNxHKRf2OEeLGty5e
379,Hallatar,No Stars Upon the Bridge,20 October 2017,"Death Doom Metal, Doom Metal","Gothic Metal, Funeral Doom Metal","sombre, male vocals, funereal, female vocals, depressive, melancholic, heavy, death",251,3,3.49,7A4wgmNZFPMI7P0xbnvGzR
380,Grizzly Bear,Painted Ruins,18 August 2017,"Neo-Psychedelia, Art Rock","Chamber Pop, Psychedelic Folk","male vocals, lush, atmospheric, melancholic, psychedelic, melodic, mellow, warm","3,340",44,3.38,3QOXA8bqsml8CslUdgHXrW
381,Laura Marling,Semper femina,10 March 2017,"Chamber Folk, Singer-Songwriter","Indie Folk, Alt-Country","introspective, female vocals, bittersweet, sensual, acoustic, soft, warm, lush","1,827",21,3.38,3Z4NNeh0gf4oGquXZEU1NT
382,Mount Kimbie,Love What Survives,8 September 2017,"Indietronica, Post-Punk","Post-Punk, Art Pop, Krautrock, Future Garage, Electronic","urban, rhythmic, nocturnal, female vocals, male vocals, mellow, eclectic, melodic","2,213",13,3.38,54FblbvyHNrWeAuEJqnyit
383,Yowie,Synchromysticism,21 April 2017,"Math Rock, Brutal Prog, Avant-Prog",Avant-Garde Metal,"complex, uncommon time signatures, technical, instrumental, dissonant, dark, atonal, manic",557,8,3.40,5Upyr24byRNksrLgwOgVkH
384,DJ Lycox,Sonhos & Pesadelos,17 November 2017,Batida,"Deep House, Kizomba","sampling, tropical, energetic, rhythmic, hypnotic, party, playful, lush",407,3,3.41,1rBiQB1TEPE8vcI8PoTtow
385,Taemin 태민,MOVE,16 October 2017,"K-Pop, Alternative R&B","Contemporary R&B, UK Bass, Alternative R&B, UK Garage, Future Bass","sensual, rhythmic, nocturnal, male vocals, love, mellow, atmospheric, passionate",386,2,3.41,2Ka8QpE2XUUjL4vOQihkJH
386,Benjamin Clementine,I Tell a Fly,29 September 2017,"Art Pop, Progressive Pop","Baroque Pop, Impressionism, Chamber Jazz","poetic, male vocals, complex, progressive, eclectic, playful, avant-garde, political","1,251",21,3.39,1v4zmET7gBMnQ9UTfPatgs
387,Steve Hackett,The Night Siren,24 March 2017,Progressive Rock,"Hard Rock, Art Rock, Symphonic Prog","male vocals, science fiction, fantasy, epic",314,6,3.40,7rZq2lAdnDMdyD5zcf41tZ
388,Jack Stauber,Pop Food,25 March 2017,"Hypnagogic Pop, Bedroom Pop","Synthpop, New Wave, Psychedelic Pop","male vocals, quirky, playful, melodic, warm, psychedelic, humorous, soothing","2,407",21,3.37,1RHa1VdX6lsLbeedgsV1cb
389,Spirit of the Beehive,Pleasure Suck,24 March 2017,"Noise Pop, Shoegaze, Neo-Psychedelia","Noise Rock, Experimental Rock","psychedelic, noisy, male vocals, eclectic, melodic, melancholic, lethargic, atonal",526,6,3.40,08xJ9bpDeFtDOj8QYR0WG2
390,Ungfell,Tôtbringære,1 February 2017,Black Metal,"Dark Folk, Melodic Black Metal","medieval, male vocals, raw, pagan, forest, folklore",454,6,3.39,682c37dWXbpyyv3SIqaC1z
391,Rebirth of Nefast,Tabernaculum,24 March 2017,Black Metal,"Atmospheric Black Metal, Death Doom Metal","atmospheric, occult, ominous, dissonant, spiritual, sombre, dense, cryptic",251,4,3.52,
392,Jonwayne,Rap Album Two,17 February 2017,"West Coast Hip Hop, Abstract Hip Hop, Conscious Hip Hop","Boom Bap, Jazz Rap","lonely, male vocals, introspective, melancholic, sad, self-hatred, existential","1,505",12,3.38,0qbfYiC2wnBPyCqtAeyKj8
393,Progenie Terrestre Pura,oltreLuna,31 May 2017,Atmospheric Black Metal,"Progressive Metal, Electronic","male vocals, progressive, science fiction, dense, futuristic, space, atmospheric, heavy",467,6,3.39,5PXXQiqStTTfM3goTYoihp
394,Mutoid Man,War Moans,2 June 2017,"Stoner Metal, Stoner Rock","Post-Hardcore, Sludge Metal","energetic, heavy, male vocals, passionate, playful, uncommon time signatures, technical, complex",580,5,3.39,6QOg4Y1J6j5BFC1T8uoud3
395,Djonga,Heresia,17 March 2017,"Conscious Hip Hop, Hardcore Hip Hop, Boom Bap","Boom Bap, Trap, Jazz Rap","conscious, urban, boastful, political, angry, vulgar, male vocals, sexual",402,3,3.38,4cbDIpDFIvBBIK28iEObur
396,Ame to Kanmuri あめとかんむり,Nou,8 November 2017,"Hip House, Japanese Hip Hop, Outsider House","Ambient House, UK Garage","female vocals, nocturnal, repetitive, ethereal, warm, party, atmospheric, futuristic",288,2,3.41,33FVDYxpvGWh3iHzeqHWo6
397,Everything Everything,A Fever Dream,18 August 2017,"Art Pop, Progressive Pop","Indietronica, Synthpop, Alternative Dance","melodic, conscious, pessimistic, political, dense, anxious, energetic, male vocals","2,314",21,3.38,2GtInYJkeBkKAHmVfWqLkN
398,Tzusing,東方不敗,28 February 2017,Industrial Techno,"EBM, East Asian Music","rhythmic, repetitive, tribal, ominous, mechanical, dark, instrumental, mysterious","2,200",11,3.38,57z5w3F98kxoAjSrSK4oNs
399,C418,Dief,13 March 2017,Downtempo,"Ambient, IDM","ethereal, winter, nocturnal, atmospheric, meditative, soothing, instrumental, calm",301,6,3.44,0oZiDBfoqJTgIcPdCfVGSQ
400,Alexandra Savior,Belladonna of Sadness,7 April 2017,"Indie Pop, Singer-Songwriter, Pop Soul","Art Pop, Dream Pop, Indie Rock, Baroque Pop, Neo-Psychedelia","melancholic, female vocals, atmospheric, ethereal, sentimental, soothing, mellow, sensual",688,5,3.38,7zo4kiBFeJ6fTRJLTKo7XU
401,The Obsessed,Sacred,7 April 2017,Doom Metal,"Heavy Metal, Stoner Metal","heavy, male vocals, pessimistic",343,6,3.40,59pwSVxWEHNFkYwwUjy8o5
402,Cradle of Filth,Cryptoriana - The Seductiveness of Decay,22 September 2017,Symphonic Black Metal,"Gothic Metal, Progressive Metal","male vocals, nocturnal, fantasy, melodic, occult, death, poetic, ominous",584,5,3.36,1Wy9gAsYRytoomeMmiJEta
403,Daoko,THANK YOU BLUE,20 December 2017,"Electropop, J-Pop","Dance-Pop, Japanese Hip Hop, Pop Rap","female vocals, rhythmic, mellow, dense, bittersweet, sentimental, eclectic, energetic",501,2,3.39,7202ZrUyEoOv4xwbbBEfql
404,Sun of the Sleepless,To the Elements,21 July 2017,Atmospheric Black Metal,"Dark Folk, Melodic Black Metal","atmospheric, male vocals, dark, dense, sombre, hypnotic, nocturnal",301,4,3.40,4lO6H94dFx8eVvf402DL2A
405,Joanne Robertson & Dean Blunt,Wahalla,8 May 2017,Art Pop,"Hypnagogic Pop, Dream Pop, Chamber Folk, Ethereal Wave, Post-Punk","melancholic, female vocals, ethereal, psychedelic, introspective, hypnotic, nocturnal, male vocals","1,172",2,3.38,5gByXEcH739po1olZfOaPq
406,Persefone,Aathma,24 February 2017,Progressive Metal,"Melodic Death Metal, Technical Death Metal","uncommon time signatures, male vocals, epic, progressive, heavy, complex, ethereal",820,12,3.36,2FKOi8BV0ajOoTRqI5mSXv
407,Unsane,Sterilize,29 September 2017,Noise Rock,"Post-Hardcore, Sludge Metal",,494,7,3.39,5yTE6eWdQLw8z49Y4wIbYB
408,Simple Affections,Simple Affections,28 November 2017,"Sound Collage, Electroacoustic","Romanticism, Field Recordings, Spoken Word, Choral, Renaissance Music","avant-garde, choral, mysterious, surreal, atmospheric, male vocals, female vocals, natural",247,3,3.60,
